id,sport_id,country_id,nationality_id,city_id,position_id,detailed_position_id,type_id,common_name,firstname,lastname,name,display_name,image_path,height,weight,date_of_birth,gender
3611,1,462,462,86569.0,221.0,,25,R. Jones,Rob,Jones,Rob Jones,Rob Jones,https://cdn.sportmonks.com/images/soccer/placeholder.png,200.0,77.0,1979-11-03,male
3638,1,401,401,11728.0,27.0,152.0,27,V. Weiss,Vladimír,Weiss,Vladimír Weiss,Vladimír Weiss,https://cdn.sportmonks.com/images/soccer/players/22/3638.png,173.0,71.0,1989-11-30,male
3649,1,320,320,,,,26,C. Bjørnshøj Poulsen,Christian,Bjørnshøj Poulsen,Christian Bjørnshøj Poulsen,Christian Bjørnshøj Poulsen,https://cdn.sportmonks.com/images/soccer/players/1/3649.png,183.0,76.0,1980-02-28,male
3650,1,2154,2154,,24.0,24.0,24,G. Nielsen,Gunnar,Nielsen,Gunnar Nielsen,Gunnar Nielsen,https://cdn.sportmonks.com/images/soccer/players/2/3650.png,191.0,85.0,1986-10-07,male
3675,1,38,38,53019.0,25.0,,25,K. Boulahrouz,Khalid,Boulahrouz,Khalid Boulahrouz,Khalid Boulahrouz,https://cdn.sportmonks.com/images/soccer/players/27/3675.png,183.0,80.0,1981-12-28,male
3700,1,47,47,,26.0,,26,A. Johansson,Andreas,Johansson,Andreas Johansson,Andreas Johansson,https://cdn.sportmonks.com/images/soccer/players/20/3700.png,181.0,80.0,1978-07-05,male
3752,1,1161,1161,,25.0,148.0,25,D. Wilson,Danny,Wilson,Danny Wilson,Danny Wilson,https://cdn.sportmonks.com/images/soccer/players/8/3752.png,187.0,79.0,1991-12-27,male
3758,1,1161,1161,,25.0,,25,R. Malcolm,Robert 'Bob',Malcolm,Robert 'Bob' Malcolm,Robert Malcolm,https://cdn.sportmonks.com/images/soccer/placeholder.png,183.0,,1980-12-11,male
3759,1,1703,1703,19785.0,25.0,,25,M. Camara,Mohammed,Camara,Mohammed Camara,Mohammed Camara,https://cdn.sportmonks.com/images/soccer/placeholder.png,,,1975-06-25,male
3763,1,320,320,94178.0,26.0,,26,T. Gravesen,Thomas,Gravesen,Thomas Gravesen,Thomas Gravesen,https://cdn.sportmonks.com/images/soccer/placeholder.png,178.0,74.0,1976-11-03,male
3771,1,47,47,86542.0,27.0,,27,B. Runstrom,Bjorn Sandro,Runstrom,Bjorn Sandro Runstrom,Bjorn Runstrom,https://cdn.sportmonks.com/images/soccer/placeholder.png,186.0,77.0,1984-01-03,male
3775,1,3483,3483,,25.0,,25,D. Beasley,DaMarcus,Beasley,DaMarcus Beasley,DaMarcus Beasley,https://cdn.sportmonks.com/images/soccer/players/31/3775.png,173.0,66.0,1982-05-24,male
3780,1,11,11,72829.0,24.0,,24,S. Wessels,Stefan,Wessels,Stefan Wessels,Stefan Wessels,https://cdn.sportmonks.com/images/soccer/placeholder.png,189.0,84.0,1979-02-28,male
3783,1,3662,3662,50261.0,,,221,D. Cousin,Daniel,Cousin,Daniel Cousin,Daniel Cousin,https://cdn.sportmonks.com/images/soccer/players/7/3783.png,186.0,85.0,1977-02-07,male
3787,1,462,515,85283.0,221.0,,221,J. Brown,Jason,Brown,Jason Brown,Jason Brown,https://cdn.sportmonks.com/images/soccer/players/11/3787.png,180.0,98.0,1982-05-18,male
3835,1,1161,1161,,25.0,,25,A. Webster,Andy,Webster,Andy Webster,Andy Webster,https://cdn.sportmonks.com/images/soccer/players/27/3835.png,182.0,63.0,1982-04-23,male
3840,1,462,1640,9576.0,26.0,,26,I. Osbourne,Isaiah,Osbourne,Isaiah Osbourne,Isaiah Osbourne,https://cdn.sportmonks.com/images/soccer/placeholder.png,188.0,79.0,1987-11-15,male
3845,1,462,462,63537.0,27.0,,27,B. Hutchinson,Ben,Hutchinson,Ben Hutchinson,Ben Hutchinson,https://cdn.sportmonks.com/images/soccer/placeholder.png,180.0,79.0,1987-11-27,male
3851,1,462,462,86607.0,27.0,151.0,27,L. Moult,Louis Elliott,Moult,Louis Elliott Moult,L. Moult,https://cdn.sportmonks.com/images/soccer/players/11/3851.png,183.0,85.0,1992-05-14,male
3857,1,462,462,63537.0,221.0,226.0,26,N. Law,Nicky,Law,Nicky Law,Nicky Law,https://cdn.sportmonks.com/images/soccer/players/17/3857.png,178.0,73.0,1988-03-29,male
3883,1,1161,1161,,27.0,151.0,27,L. Griffiths,Leigh,Griffiths,Leigh Griffiths,Leigh Griffiths,https://cdn.sportmonks.com/images/soccer/players/11/3883.png,180.0,76.0,1990-08-20,male
3884,1,455,455,24637.0,25.0,154.0,25,M. Doherty,Matt,Doherty,Matt Doherty,Matt Doherty,https://cdn.sportmonks.com/images/soccer/players/12/3884.png,185.0,80.0,1992-01-16,male
3923,1,47,47,86542.0,27.0,151.0,27,J. Guidetti,John,Guidetti,John Guidetti,John Guidetti,https://cdn.sportmonks.com/images/soccer/players/19/3923.png,185.0,79.0,1992-04-15,male
3927,1,455,455,,26.0,,26,A. O'Brien,Alan,O'Brien,Alan O'Brien,Alan O'Brien,https://cdn.sportmonks.com/images/soccer/placeholder.png,178.0,71.0,1985-02-20,male
3959,1,17,614,51840.0,221.0,226.0,221,M. Bougherra,Madjid,Bougherra,Madjid Bougherra,Madjid Bougherra,https://cdn.sportmonks.com/images/soccer/players/23/3959.png,190.0,93.0,1982-10-07,male
3981,1,462,462,9576.0,27.0,151.0,26,T. Obadeyi,Temitope,Obadeyi,Temitope Obadeyi,Tope Obadeyi,https://cdn.sportmonks.com/images/soccer/players/13/3981.png,190.0,87.0,1989-10-29,male
3984,1,462,462,62163.0,26.0,,26,J. Walker,Josh,Walker,Josh Walker,Josh Walker,https://cdn.sportmonks.com/images/soccer/placeholder.png,181.0,76.0,1989-02-21,male
3989,1,20,772,1441.0,25.0,,25,P. Cardoso Monteiro,Pedro Miguel,Cardoso Monteiro,Pedro Miguel Cardoso Monteiro,Pelé,https://cdn.sportmonks.com/images/soccer/placeholder.png,186.0,,1978-05-02,male
4017,1,462,462,71411.0,26.0,157.0,26,J. Morris,Josh,Morris,Josh Morris,Josh Morris,https://cdn.sportmonks.com/images/soccer/players/17/4017.png,180.0,70.0,1991-09-30,male
4022,1,455,455,,26.0,158.0,26,A. Doran,Aaron,Doran,Aaron Doran,Aaron Doran,https://cdn.sportmonks.com/images/soccer/players/22/4022.png,170.0,76.0,1991-05-13,male
4026,1,47,47,51153.0,27.0,,27,R. Prica,Rade,Prica,Rade Prica,Rade Prica,https://cdn.sportmonks.com/images/soccer/players/26/4026.png,185.0,80.0,1980-06-30,male
4049,1,462,462,53964.0,27.0,,27,N. Eccleston,Nathan,Eccleston,Nathan Eccleston,Nathan Eccleston,https://cdn.sportmonks.com/images/soccer/placeholder.png,178.0,66.0,1990-12-30,male
4071,1,320,320,,24.0,24.0,24,M. Hansen,Martin,Hansen,Martin Hansen,Martin Hansen,https://cdn.sportmonks.com/images/soccer/players/7/4071.png,188.0,85.0,1990-06-15,male
4083,1,462,462,51090.0,,,26,J. Routledge,Jon,Routledge,Jon Routledge,Jon Routledge,https://cdn.sportmonks.com/images/soccer/players/19/4083.png,181.0,86.0,1989-11-23,male
4085,1,462,462,86569.0,26.0,,26,J. Franks,Jonathan,Franks,Jonathan Franks,Jonathan Franks,https://cdn.sportmonks.com/images/soccer/placeholder.png,175.0,73.0,1990-04-08,male
4088,1,320,320,,27.0,151.0,27,A. Cornelius,Andreas Evald,Cornelius,Andreas Evald Cornelius,Andreas Cornelius,https://cdn.sportmonks.com/images/soccer/players/24/4088.png,193.0,91.0,1993-03-16,male
4109,1,3483,3483,,26.0,,26,M. Edu,Maurice,Edu,Maurice Edu,Maurice Edu,https://cdn.sportmonks.com/images/soccer/players/13/4109.png,180.0,85.0,1986-04-18,male
4117,1,1739,1739,50218.0,25.0,154.0,25,C. Gamboa Luna,Cristian,Gamboa Luna,Cristian Gamboa Luna,Cristian Gamboa,https://cdn.sportmonks.com/images/soccer/players/21/4117.png,175.0,67.0,1989-10-24,male
4189,1,462,462,51663.0,25.0,148.0,25,R. Inniss,Ryan,Inniss,Ryan Inniss,Ryan Inniss,https://cdn.sportmonks.com/images/soccer/placeholder.png,197.0,82.0,1995-06-05,male
4195,1,462,462,71683.0,24.0,24.0,24,J. Alnwick,Jak,Alnwick,Jak Alnwick,Jak Alnwick,https://cdn.sportmonks.com/images/soccer/players/3/4195.png,187.0,82.0,1993-06-17,male
4224,1,515,515,,24.0,,24,D. Cornell,David,Cornell,David Cornell,David Cornell,https://cdn.sportmonks.com/images/soccer/players/0/4224.png,180.0,73.0,1991-03-28,male
4249,1,1161,1161,,26.0,153.0,26,F. Fyvie,Fraser,Fyvie,Fraser Fyvie,Fraser Fyvie,https://cdn.sportmonks.com/images/soccer/players/25/4249.png,172.0,60.0,1993-03-27,male
4259,1,462,462,51090.0,26.0,149.0,26,J. Rossiter,Jordan,Rossiter,Jordan Rossiter,Jordan Rossiter,https://cdn.sportmonks.com/images/soccer/players/3/4259.png,178.0,68.0,1997-03-24,male
4263,1,462,462,85945.0,25.0,155.0,26,T. Robson,Thomas,Robson,Thomas Robson,Tommy Robson,https://cdn.sportmonks.com/images/soccer/players/7/4263.png,178.0,75.0,1995-09-11,male
4268,1,468,462,46554.0,27.0,,27,J. Dodoo,Joe,Dodoo,Joe Dodoo,Joseph Dodoo,https://cdn.sportmonks.com/images/soccer/placeholder.png,183.0,70.0,1995-06-29,male
4277,1,462,462,44529.0,27.0,156.0,26,P. Roberts,Patrick,Roberts,Patrick Roberts,Patrick Roberts,https://cdn.sportmonks.com/images/soccer/players/21/4277.png,167.0,58.0,1997-02-05,male
4278,1,462,455,96547.0,25.0,,25,T. Hoban,Tommie,Hoban,Tommie Hoban,Tommie Hoban,https://cdn.sportmonks.com/images/soccer/players/22/4278.png,189.0,84.0,1994-01-24,male
4283,1,1707,1707,9693.0,26.0,153.0,26,F. Santos Júnior,Francisco,Santos Júnior,Francisco Santos Júnior,Francisco Junior,https://cdn.sportmonks.com/images/soccer/players/27/4283.png,172.0,65.0,1992-01-18,male
4285,1,1161,1161,,27.0,152.0,27,M. Kennedy,Matthew,Kennedy,Matthew Kennedy,Matty Kennedy,https://cdn.sportmonks.com/images/soccer/players/29/4285.png,175.0,68.0,1994-11-01,male
4288,1,1578,1578,36266.0,27.0,152.0,27,M. Samuelsen,Martin,Samuelsen,Martin Samuelsen,Martin Samuelsen,https://cdn.sportmonks.com/images/soccer/players/0/4288.png,189.0,72.0,1997-04-17,male
4289,1,462,462,51663.0,25.0,154.0,25,K. Knoyle,Kyle Andy P.,Knoyle,Kyle Andy P. Knoyle,Kyle Knoyle,https://cdn.sportmonks.com/images/soccer/placeholder.png,173.0,63.0,1996-09-24,male
4293,1,462,462,85184.0,25.0,,25,R. Streete,Remie,Streete,Remie Streete,Remie Streete,https://cdn.sportmonks.com/images/soccer/players/5/4293.png,187.0,,1994-11-02,male
4299,1,462,462,97609.0,26.0,149.0,25,D. Ball,Dominic,Ball,Dominic Ball,Dominic Ball,https://cdn.sportmonks.com/images/soccer/players/11/4299.png,184.0,75.0,1995-08-02,male
4307,1,462,462,7108.0,24.0,24.0,24,M. Macey,Matt,Macey,Matt Macey,Matt Macey,https://cdn.sportmonks.com/images/soccer/players/19/4307.png,201.0,96.0,1994-09-09,male
4331,1,462,462,51090.0,26.0,153.0,26,D. Redmond,Daniel,Redmond,Daniel Redmond,Daniel Redmond,https://cdn.sportmonks.com/images/soccer/players/11/4331.png,175.0,,1991-03-02,male
4335,1,462,462,53964.0,27.0,152.0,26,B. Barker,Brandon,Barker,Brandon Barker,Brandon Barker,https://cdn.sportmonks.com/images/soccer/players/15/4335.png,180.0,,1996-10-04,male
4339,1,462,462,99049.0,25.0,,25,B. Cargill,Baily,Cargill,Baily Cargill,B. Cargill,https://cdn.sportmonks.com/images/soccer/placeholder.png,189.0,87.0,1995-07-05,male
4343,1,62,62,,25.0,154.0,25,K. Mbabu,Kevin,Mbabu,Kevin Mbabu,Kevin Mbabu,https://cdn.sportmonks.com/images/soccer/players/23/4343.png,184.0,83.0,1995-04-19,male
4355,1,462,462,51090.0,27.0,151.0,27,A. Morgan,Adam,Morgan,Adam Morgan,Adam Morgan,https://cdn.sportmonks.com/images/soccer/players/3/4355.png,179.0,71.0,1994-04-21,male
4357,1,462,462,51663.0,24.0,24.0,24,F. Woodman,Freddie,Woodman,Freddie Woodman,Freddie Woodman,https://cdn.sportmonks.com/images/soccer/players/5/4357.png,188.0,83.0,1997-03-04,male
4361,1,462,462,44696.0,25.0,154.0,25,C. Randall,Connor Steven,Randall,Connor Steven Randall,Connor Randall,https://cdn.sportmonks.com/images/soccer/players/9/4361.png,180.0,76.0,1995-10-21,male
4367,1,462,462,9576.0,25.0,,26,R. Calder,Riccardo,Calder,Riccardo Calder,Riccardo Calder,https://cdn.sportmonks.com/images/soccer/placeholder.png,183.0,,1996-01-26,male
4377,1,556,556,31607.0,26.0,153.0,26,S. De Ridder,Steve,De Ridder,Steve De Ridder,Steve De Ridder,https://cdn.sportmonks.com/images/soccer/players/25/4377.png,178.0,73.0,1987-02-25,male
4379,1,462,462,36858.0,27.0,156.0,26,O. Ojo,Oluwaseyi Babajide,Ojo,Oluwaseyi Babajide Ojo,Sheyi Ojo,https://cdn.sportmonks.com/images/soccer/players/27/4379.png,177.0,64.0,1997-06-19,male
4387,1,462,462,63314.0,27.0,152.0,27,A. Campbell,Adam,Campbell,Adam Campbell,Adam Campbell,https://cdn.sportmonks.com/images/soccer/players/3/4387.png,169.0,73.0,1995-01-01,male
4397,1,462,462,33557.0,24.0,,24,R. Griffiths,Russell,Griffiths,Russell Griffiths,Russell Griffiths,https://cdn.sportmonks.com/images/soccer/placeholder.png,188.0,85.0,1996-04-13,male
4399,1,462,462,53964.0,25.0,155.0,25,C. Borthwick-Jackson,Cameron,Borthwick-Jackson,Cameron Borthwick-Jackson,Cameron Borthwick-Jackson,https://cdn.sportmonks.com/images/soccer/placeholder.png,190.0,78.0,1997-02-02,male
4401,1,515,515,,26.0,150.0,26,T. Lawrence,Tom,Lawrence,Tom Lawrence,Tom Lawrence,https://cdn.sportmonks.com/images/soccer/players/17/4401.png,180.0,75.0,1994-01-13,male
4409,1,11,462,97307.0,26.0,149.0,26,S. Goss,Sean,Goss,Sean Goss,Sean Goss,https://cdn.sportmonks.com/images/soccer/players/25/4409.png,179.0,74.0,1995-10-01,male
4413,1,462,462,9576.0,26.0,150.0,27,A. Nabi,Adil,Nabi,Adil Nabi,Adil Nabi,https://cdn.sportmonks.com/images/soccer/players/29/4413.png,175.0,68.0,1994-02-28,male
4417,1,17,17,11256.0,27.0,151.0,27,M. Mandron,Mikael,Mandron,Mikael Mandron,Mikael Mandron,https://cdn.sportmonks.com/images/soccer/players/1/4417.png,191.0,82.0,1994-10-11,male
4423,1,515,515,,26.0,153.0,26,L. Lucas,Lee,Lucas,Lee Lucas,Lee Lucas,https://cdn.sportmonks.com/images/soccer/players/7/4423.png,175.0,,1992-06-10,male
4443,1,1578,1578,,26.0,150.0,27,J. Berget,Jo Inge,Berget,Jo Inge Berget,Jo Inge Berget,https://cdn.sportmonks.com/images/soccer/players/27/4443.png,184.0,78.0,1990-09-11,male
4449,1,158,158,58681.0,25.0,154.0,25,G. Varela Olivera,Guillermo,Varela Olivera,Guillermo Varela Olivera,Guillermo Varela,https://cdn.sportmonks.com/images/soccer/players/1/4449.png,173.0,73.0,1993-03-24,male
4454,1,462,462,73429.0,26.0,,26,M. Butcher,Matt,Butcher,Matt Butcher,Matt Butcher,https://cdn.sportmonks.com/images/soccer/players/6/4454.png,188.0,83.0,1997-05-14,male
4469,1,320,320,,26.0,,26,W. Kvist Jørgensen,William Vitved,Kvist Jørgensen,William Vitved Kvist Jørgensen,William Kvist,https://cdn.sportmonks.com/images/soccer/players/21/4469.png,184.0,80.0,1985-02-24,male
4473,1,200,200,89880.0,27.0,,27,D. N'Doye,Dame,N'Doye,Dame N'Doye,Dame N'Doye,https://cdn.sportmonks.com/images/soccer/players/25/4473.png,186.0,81.0,1985-02-21,male
4485,1,462,462,51663.0,26.0,,26,M. Doughty,Michael,Doughty,Michael Doughty,Michael Doughty,https://cdn.sportmonks.com/images/soccer/placeholder.png,186.0,88.0,1992-11-20,male
4492,1,462,1161,13495.0,24.0,24.0,24,R. Fulton,Ryan,Fulton,Ryan Fulton,Ryan Fulton,https://cdn.sportmonks.com/images/soccer/players/12/4492.png,191.0,80.0,1996-05-23,male
4499,1,462,462,53964.0,,,26,L. Cole,Larnell,Cole,Larnell Cole,Larnell Cole,https://cdn.sportmonks.com/images/soccer/players/19/4499.png,168.0,66.0,1993-03-09,male
4517,1,462,462,86553.0,25.0,,25,J. Horsfield,James,Horsfield,James Horsfield,James Horsfield,https://cdn.sportmonks.com/images/soccer/players/5/4517.png,178.0,70.0,1995-11-30,male
4549,1,98,98,56136.0,25.0,148.0,25,C. Good,Curtis,Good,Curtis Good,Curtis Good,https://cdn.sportmonks.com/images/soccer/placeholder.png,187.0,85.0,1993-03-23,male
4551,1,462,1161,51663.0,24.0,24.0,24,J. Archer,Jordan,Archer,Jordan Archer,Jordan Archer,https://cdn.sportmonks.com/images/soccer/players/7/4551.png,186.0,80.0,1993-04-12,male
4561,1,462,1640,96513.0,27.0,151.0,27,K. Roofe,Kemar,Roofe,Kemar Roofe,Kemar Roofe,https://cdn.sportmonks.com/images/soccer/players/17/4561.png,178.0,65.0,1993-01-06,male
4583,1,462,462,31300.0,26.0,149.0,26,D. Barlaser,Daniel,Barlaser,Daniel Barlaser,Dan Barlaser,https://cdn.sportmonks.com/images/soccer/players/7/4583.png,184.0,62.0,1997-01-18,male
4597,1,1004,1004,11618.0,25.0,148.0,25,D. Henry,Doneil,Henry,Doneil Henry,Doneil Henry,https://cdn.sportmonks.com/images/soccer/players/21/4597.png,188.0,82.0,1993-04-20,male
4613,1,462,462,53964.0,26.0,153.0,26,J. Rothwell,Joe,Rothwell,Joe Rothwell,Joe Rothwell,https://cdn.sportmonks.com/images/soccer/players/5/4613.png,185.0,77.0,1995-01-11,male
4627,1,462,462,53964.0,27.0,151.0,27,R. Healey,Rhys,Healey,Rhys Healey,Rhys Healey,https://cdn.sportmonks.com/images/soccer/players/19/4627.png,180.0,72.0,1994-12-06,male
4628,1,515,515,,25.0,154.0,25,T. James,Thomas,James,Thomas James,Thomas James,https://cdn.sportmonks.com/images/soccer/players/20/4628.png,180.0,65.0,1996-04-15,male
4631,1,462,515,57413.0,27.0,152.0,26,G. Williams,George Christopher,Williams,George Christopher Williams,George Williams,https://cdn.sportmonks.com/images/soccer/players/23/4631.png,172.0,73.0,1995-09-07,male
